"Event ID","Event Name","Category","Topic","Code","Attendees","Waitlisted","Starts On","Status","Ends On",
"2937","Really Rosie at 2pm","Performances","","3016-03","70","0","07/25/2015","INACTIVE","07/25/2015",
"2836","Shakespeare's ""Love's Labour's Lost"" July 24 (Summer 2015)","Performances","","3016-02","2","0","07/24/2015","INACTIVE","07/24/2015",
"3259","Really Rosie Friday Showcase at 7pm","Performances","","3016-03","108","0","07/24/2015","INACTIVE","07/24/2015",
"2826","Shakespeare's ""Love's Labour's Lost"" July 23 (Summer 2015)","Performances","","3016-02","0","0","07/23/2015","INACTIVE","07/23/2015",
"2821","Shakespeare's ""Love's Labour's Lost"" July 22 (Summer 2015)","Performances","","3016-02","0","0","07/22/2015","INACTIVE","07/22/2015",
"2574","PuppeTree, The Ugly Duckling - Presented by the Cambridge Public Library","Performances","","6016-02","0","0","07/22/2015","INACTIVE","07/22/2015",
"2712","Skulls & Shadows, ages 12 to adult (Summer 2015)","Weekly Classes","","1316-02","3","0","07/21/2015","INACTIVE","07/21/2015",
"2947","Shakespeare's ""Love's Labour's Lost"" July 21 (Summer 2015)","Performances","","3016-02","0","0","07/21/2015","INACTIVE","07/21/2015",
"2626","Gyrokinesis® - Tuesday Mornings 10:30am (Summer 2015)","Weekly Classes","","1416-06","9","0","07/21/2015","INACTIVE","07/21/2015",
"2717","Face to Face: The Self-Portrait, ages 11 to adult (Summer 2015) BY ARRANGEMENT","Weekly Classes","","1316-03","3","0","07/21/2015","INACTIVE","07/21/2015",
"2425","Week 4, Ninja Adventures: Summer Afternoon Arts, Ages 5-12 (Summer 2015)","Workshops - All Ages","","2016-01d","10","0","07/20/2015","INACTIVE","07/20/2015",
"2621","Gyrokinesis® - Monday Evenings 7-8pm (Summer 2015)","Weekly Classes","","1416-05","12","0","07/20/2015","INACTIVE","07/20/2015",
"2600","Yoga Sundays: Sweat & Surrender (Summer 2015) CANCELED","Workshops - All Ages","","1416-07","0","0","07/19/2015","INACTIVE","07/19/2015",
"2816","Shakespeare's ""Love's Labour's Lost"" July 19 (Summer 2015)","Performances","","3016-02","1","0","07/19/2015","INACTIVE","07/19/2015",
"2697","Roundhouse Picnic Dinner for Shakespeare - July 19 CLOSED","Dinners","","7016-03","0","0","07/19/2015","INACTIVE","07/19/2015",
"2790","Music from Salem Concert: Clarinet Reveries","Performances","","5016-02","26","0","07/19/2015","INACTIVE","07/19/2015",
"2811","Shakespeare's ""Love's Labour's Lost"" July 18 (Summer 2015)","Performances","","3016-02","1","0","07/18/2015","INACTIVE","07/18/2015",
"2692","Roundhouse Picnic Dinner for Shakespeare - July 18","Dinners","","7016-03","10","0","07/18/2015","INACTIVE","07/18/2015",
"3275","Teen Conservatory Showcase","","","","0","0","07/17/2015","INACTIVE","07/17/2015",
"2780","Shakespeare's ""Love's Labour's Lost"" July 17 (Summer 2015)","Performances","","3016-02","0","0","07/17/2015","INACTIVE","07/17/2015",
"2687","Roundhouse Picnic Dinner for Shakespeare - July 17","Dinners","","7016-03","14","0","07/17/2015","INACTIVE","07/17/2015",
"2801","Fine Arts Festival Weekend","","","","0","0","07/17/2015","INACTIVE","07/19/2015",
"3280","""Raccoon's Last Race"" Youngest Theater Showcase","Children's Theater","","","1","0","07/17/2015","INACTIVE","07/17/2015",
"2641","Body Beat - Wednesday Evenings 6:30pm (Summer Session A, 2015)","Weekly Classes","","1016-03","3","0","07/15/2015","INACTIVE","07/15/2015",
"2420","Week 3, Shipwrecked Pirates: Summer Afternoon Arts, Ages 5-12 (Summer 2015) FULL","Workshops - All Ages","","2016-01c","17","0","07/13/2015","INACTIVE","07/13/2015",
"3249","Inspire Video Screening Party","Exhibits, Films & Lectures","","","0","0","07/13/2015","INACTIVE","07/13/2015",
"2601","Freight Yard Salsa","Fundraising Events","","7016-01","24","0","07/12/2015","INACTIVE","07/12/2015",
"2785","Music from Salem Concert: Songs Without Words","Performances","","5016-01","13","0","07/11/2015","INACTIVE","07/11/2015",
"2616","Garden Tour 2015","Fundraising Events","","7016-02","15","0","07/11/2015","INACTIVE","07/11/2015",
"2702","Karate Fitness (Summer 2015) CANCELED","Weekly Classes","","1116-03","0","0","07/10/2015","INACTIVE","07/10/2015",
"2743","Jocelyn Pettit Band - Celtic music, song and dance","Performances","","6016-03","45","0","07/10/2015","INACTIVE","07/10/2015",
"2671","Move. Voice. Power. for Teens (Summer Session A, 2015) POSTPONED","Weekly Classes","","1016-06","0","0","07/09/2015","INACTIVE","07/09/2015",
"2568","Reptile Adventure - Presented by the Cambridge Public Library","Performances","","6016-02","0","0","07/08/2015","INACTIVE","07/08/2015",
"2631","Body Beat - Wednesday Mornings 9:30am (Summer Session A, 2015) CANCELED","Weekly Classes","","1016-04","0","0","07/08/2015","INACTIVE","07/08/2015",
"2707","Watercolor for Everyone, ages 9 to adult (Summer 2015)","Weekly Classes","","1316-01","4","0","07/07/2015","INACTIVE","07/07/2015",
"2661","Gyrokinesis® - Tuesday Mornings 10:30am FREE DEMO","Weekly Classes","","1416-06","1","0","07/07/2015","INACTIVE","07/07/2015",
"2851","Yoga: Supported Yoga (Summer 2015) POSTPONED","Weekly Classes","","1416-02","0","0","07/06/2015","INACTIVE","07/06/2015",
"2415","Week 2, Weird Science: Summer Afternoon Arts, Ages 5-12 (Summer 2015) FULL","Workshops - All Ages","","2016-01b","18","0","07/06/2015","INACTIVE","07/06/2015",
"2405","Summer Theater Teen Company, Ages 13-18 (Summer 2015)","Workshops - All Ages","","2016-04","6","0","07/06/2015","INACTIVE","07/06/2015",
"2400","Summer Theater Kids Company, Ages 5-7 (Summer 2015)","Workshops - All Ages","","2016-02","10","0","07/06/2015","INACTIVE","07/06/2015",
"2666","Gyrokinesis® - Monday Evenings 7pm FREE DEMO","Weekly Classes","","1416-06","5","0","07/06/2015","INACTIVE","07/06/2015",
"2932","Egg Tempera (Summer 2015) CANCELLED","Visual Arts ","","1315-06","0","0","07/03/2015","INACTIVE","07/03/2015",
"2749","Art in the Garden: Exploring Plant Fibers & Forms (Session 2)","Workshops - All Ages","","2016-06","7","0","07/02/2015","INACTIVE","07/02/2015",
"2563","The Storycrafters - Presented by the Cambridge Public Library EVENT FULL!","Performances","","6016-02","0","0","07/01/2015","INACTIVE","07/01/2015",
"2806","Curiosity Forum: Curious Kids Summer Storyhour","Curiosity Forum","","6016-01","0","0","06/30/2015","INACTIVE","06/30/2015",
"2114","Yoga: Supported Yoga (Spring 2015)","Pilates/Yoga","","1415-15","14","0","06/29/2015","INACTIVE","06/29/2015",
"2109","Yoga: Monday Beginner & Open (Spring 2015)","Pilates/Yoga","","1415-14","37","0","06/29/2015","INACTIVE","06/29/2015",
"2410","Week 1, Myths & Superheroes: Summer Afternoon Arts, Ages 5-12 (Summer 2015)","Workshops - All Ages","","2016-01a","9","0","06/29/2015","INACTIVE","06/29/2015",
"2395","Summer Theater Youth Company, Ages 8-12 (Summer 2015)","Workshops - All Ages","","2016-03","22","0","06/29/2015","INACTIVE","06/29/2015",
"2249","Curiosity Forum: Underground Railroad Revisited","Curiosity Forum","","6014-01","0","0","06/28/2015","INACTIVE","06/28/2015",
"2569","Art in the Garden: Exploring Plant Fibers & Forms (Session 1)","Workshops - All Ages","","2016-06","7","0","06/28/2015","INACTIVE","06/28/2015",
"2139","Tai Ji & Qi Gong, Beginner (Spring 2015)","Martial Arts ","","1115-17","10","0","06/25/2015","INACTIVE","06/25/2015",
"2154","Yoga: Wednesday Continuing (Spring 2015)","Pilates/Yoga","","1415-17","8","0","06/24/2015","INACTIVE","06/24/2015",
"2651","Body Beat, Mornings (Wed 9:30am) CANCELLED","Dance Workshops","","1016-02","0","0","06/24/2015","INACTIVE","06/24/2015",
"2656","Body Beat, Evenings (Wed 6:30pm) FREE DEMO","Dance Workshops","","1016-03","1","0","06/24/2015","INACTIVE","06/24/2015",
"2149","Yoga: Gentle Evening Yoga (Spring 2015)","Pilates/Yoga","","1415-16","17","0","06/23/2015","INACTIVE","06/30/2015",
"753","Tune Jam","Workshops - All Ages","","2014-04","0","0","06/23/2015","INACTIVE","06/23/2015",
"2144","Tai Ji, Continuing (Spring 2015)","Martial Arts ","","1115-18","11","0","06/23/2015","INACTIVE","06/23/2015",
"2219","Karate, ages 9 to 15 (Spring 2015)","Martial Arts Karate","","1115-21","8","0","06/23/2015","INACTIVE","06/23/2015",
"2214","Karate, ages 6 to 8 (Spring 2015)","Martial Arts Karate","","1115-20","9","0","06/23/2015","INACTIVE","06/23/2015",
"1922","Writing the Short Story (Spring 2015) SOLD OUT","Literary","","2015-22","6","0","06/20/2015","INACTIVE","06/20/2015",
"2530","Eenie Meenie Music Together 10:00am (Spring 2015)","Music Classes","","1215-06","10","0","06/20/2015","INACTIVE","06/20/2015",
"2119","Tap for Beginners, Teen to Adult (Spring 2015)","Tap Dance","","1015-31","6","0","06/13/2015","INACTIVE","06/13/2015",
"2732","Inspire Jr. at 4pm: Young Dancer Showcase 2015","Dance Performances","","6015-06","254","0","06/13/2015","INACTIVE","06/13/2015",
"2727","Inspire at 7pm: Gala Dance Performance 2015","Performances","","6015-06","151","0","06/13/2015","INACTIVE","06/13/2015",
"2054","Musical Theater, ages 8-10 (Spring 2015)","Theater/Acting Classes ","","1015-27","12","0","06/12/2015","INACTIVE","06/12/2015",
"2049","Musical Theater, ages 5-7 (Spring 2015)","Theater/Acting Classes ","","1015-26","11","0","06/12/2015","INACTIVE","06/12/2015",
"2194","Irish Step Dance, Level 6 (Spring 2015)","Weekly Classes","","1015-41","10","0","06/12/2015","INACTIVE","06/12/2015",
"2189","Irish Step Dance, Level 4/5 (Spring 2015)","Weekly Classes","","1015-40","9","0","06/12/2015","INACTIVE","06/12/2015",
"2184","Irish Step Dance, Level 3 (Spring 2015)","Weekly Classes","","1015-39","11","0","06/12/2015","INACTIVE","06/12/2015",
"2204","Irish Step Dance, Advanced Group B (Spring 2015)","Weekly Classes","","1015-43","4","0","06/12/2015","INACTIVE","06/12/2015",
"2199","Irish Step Dance, Advanced Group A (Spring 2015)","Weekly Classes","","1015-42","7","0","06/12/2015","INACTIVE","06/12/2015",
"2044","First Steps, Introduction to Dance, ages 3-4 (Spring 2015)","Dance Workshops","","1015-30","9","0","06/12/2015","INACTIVE","06/12/2015",
"2179","Bollywood Dance (Spring 2015)","Bollywood & BollyX","","1014-38","12","0","06/11/2015","INACTIVE","06/11/2015",
"2174","Ballet 1, ages 5-8 (Spring 2015)","Ballet","","1015-37","9","0","06/11/2015","INACTIVE","06/11/2015",
"2164","Irish Step Dance, Level 2 (Spring 2015)","Weekly Classes","","1015-35","6","0","06/10/2015","INACTIVE","06/10/2015",
"2159","Irish Step Dance, Level 1 (Spring 2015)","Weekly Classes","","1015-34","12","0","06/10/2015","INACTIVE","06/10/2015",
"2561","Tap 1 Tuesdays, ages 5-6 (Spring 2015)","Tap Dance","","1015-32a","4","0","06/09/2015","INACTIVE","06/09/2015",
"2124","Tap 1 Mondays, ages 6-8 (Spring 2015)","Weekly Classes","","1015-32","8","0","06/08/2015","INACTIVE","06/08/2015",
"2134","Modern Jazz (Spring 2015)","Hip Hop ","","1015-44","5","0","06/08/2015","INACTIVE","06/08/2015",
"2129","Hip Hop & Jazz, ages 8-12 (Spring 2015)","Hip Hop ","","1015-33","8","0","06/08/2015","INACTIVE","06/08/2015",
"2039","Ballet for Adults & Teens (Spring 2015)","Ballet","","1015-28","14","0","06/08/2015","INACTIVE","06/08/2015",
"2742","Music from Salem: Viola & Violin Seminar Concert 2015","Music from Salem Performances","","5015-08","4","0","06/07/2015","INACTIVE","06/07/2015",
"2104","Women's Safety and Self Defense (Spring 2015)","Martial Arts Karate","","1115-16","2","0","06/03/2015","INACTIVE","06/03/2015",
"2737","Music from Salem: Cello Seminar Concert 2015","Music from Salem Performances","","5015-07","5","0","05/31/2015","INACTIVE","05/31/2015",
"2722","Watercolor for Everyone, ages 9 to adult (Special Edition)","Visual Arts ","","1315-11","7","0","05/27/2015","INACTIVE","05/27/2015",
"2861","Puppet Club Performs ""It's (Almost) All Greek To Me!""","Puppetry","","1315-10","0","0","05/24/2015","INACTIVE","05/24/2015",
"2540","Rites of Spring Gala 2015 SOLD OUT","Fundraising Events","","7015-14","102","0","05/22/2015","INACTIVE","05/22/2015",
"2535","Kids' Pajama Gala 2015","Fundraising Events","","","9","0","05/22/2015","INACTIVE","05/22/2015",
"2089","Puppet Club, ages 7 and up (Spring 2015)","Puppetry","","1315-10","4","0","05/18/2015","INACTIVE","05/18/2015",
"2546","Theater: An Iliad - Sun May 17 at 2pm matinee","Performances","","3015-06","17","0","05/17/2015","INACTIVE","05/17/2015",
"2551","Theater: An Iliad - Sat May 16 at 8pm","Performances","","3015-06","19","0","05/16/2015","INACTIVE","05/16/2015",
"2450","Theater: An Iliad - Fri May 15 at 8pm","Performances","","3015-06","25","0","05/15/2015","INACTIVE","05/15/2015",
"338","Community Drum Circle, Monthly ""Happy Hour"" CANCELED","Workshops - All Ages","","1215-03","0","0","05/14/2015","INACTIVE","05/14/2015",
"2500","Theater: An Iliad - Sun May 10 at 2pm matinee","Performances","","3015-06","17","0","05/10/2015","INACTIVE","05/10/2015",
"2460","Theater: An Iliad - Sat May 9 at 8pm","Performances","","3015-06","23","0","05/09/2015","INACTIVE","05/09/2015",
"2445","Theater: An Iliad - Fri May 8 at 8pm","Performances","","3015-06","11","0","05/08/2015","INACTIVE","05/08/2015",
"2505","Theater: An Iliad - Sun May 3 at 2pm matinee","Performances","","3015-06","9","0","05/03/2015","INACTIVE","05/03/2015",
"2775","Music Fundraiser for Bonsor-Weber Family","Fundraising Events","","","0","0","05/03/2015","INACTIVE","05/03/2015",
"2465","Theater: An Iliad - Sat May 2 at 8pm","Performances","","3015-06","22","0","05/02/2015","INACTIVE","05/02/2015",
"2744","Spring Clean-up","","","","0","0","05/02/2015","INACTIVE","05/02/2015",
"2556","Annual Perennial Plant Sale 2015","Home & Garden","","7015-17","0","0","05/02/2015","INACTIVE","05/02/2015",
"2440","Theater: An Iliad - Fri May 1 at 8pm","Performances","","3015-06","29","0","05/01/2015","INACTIVE","05/01/2015",
"2099","Women's Self-Defense, One-Day Refresher (Spring 2015)","Workshops - All Ages","","1115-15","0","0","04/29/2015","INACTIVE","04/29/2015",
"2510","Theater: An Iliad - Sun Apr 26 at 2pm matinee","Performances","","3015-06","17","0","04/26/2015","INACTIVE","04/26/2015",
"2269","Community Dance April 26","Fundraising Events","","1515-01","3","0","04/26/2015","INACTIVE","04/26/2015",
"2470","Theater: An Iliad - Sat Apr 25 at 8pm","Performances","","3015-06","18","0","04/25/2015","INACTIVE","04/25/2015",
"2595","Dance Mob 2015","Performances","","1015-45","0","0","04/25/2015","INACTIVE","04/25/2015",
"2435","Theater: An Iliad - Fri Apr 24 at 8pm","Performances","","3015-06","14","0","04/24/2015","INACTIVE","04/24/2015",
"2520","Opening Night Dinner and An Iliad - Friday, April 24","Dinners","","7014-11","21","0","04/24/2015","INACTIVE","04/24/2015",
"2094","Flashmob Workshops, ages 10 to adult (Spring 2015)","Workshops - All Ages","","1015-45","25","0","04/24/2015","INACTIVE","04/24/2015",
"2515","An Iliad PWYW Final Rehearsal - April 23 at 8pm","Performances","","3015-06","1","0","04/23/2015","INACTIVE","04/23/2015",
"2584","Curiosity Forum:   Art for the Living World","Curiosity Forum","","6015-01","0","0","04/22/2015","INACTIVE","04/22/2015",
"2525","Eenie Meenie Music Together 10:30am (Spring 2015) CANCELED","Weekly Classes","","1215-06b","0","0","04/18/2015","INACTIVE","04/18/2015",
"2579","Curiosity Forum:  Lighting and Life, The Astounding World of Lighting Research","Exhibits, Films & Lectures","","6015-01","0","0","04/12/2015","INACTIVE","04/12/2015",
"2430","Auditions for Love's Labour's Lost","Auditions","","","0","0","04/02/2015","INACTIVE","04/02/2015",
"2069","Skulls & Shadows (Spring 2015)","Weekly Classes","","3015-07","4","0","04/01/2015","INACTIVE","04/01/2015",
"2064","Egg Tempera (Spring 2015)","Weekly Classes","","3015-06","5","0","04/01/2015","INACTIVE","04/01/2015",
"2079","Watercolor for Young Painters, ages 6-9 (Spring 2015)","Weekly Classes","","1315-08","5","0","03/30/2015","INACTIVE","03/30/2015",
"2074","Foot Massage & Reflexology (Spring 2015) SOLD OUT!","Weekly Classes","","1415-13","3","0","03/30/2015","INACTIVE","03/30/2015",
"2084","Action Posters, ages 8 and up (Spring 2015)","Weekly Classes","","1315-09","5","0","03/30/2015","INACTIVE","03/30/2015",
"1947","Music from Salem Concert: Bach Goldberg Variations","Performances","","5015-06","27","0","03/29/2015","INACTIVE","03/29/2015",
"2541","Family Yoga Fundraiser","Fundraising Events","","7015-16","2","0","03/29/2015","INACTIVE","03/29/2015",
"2562","Kids Pajama Blues & Brews 2015","Fundraising Events","","","6","0","03/28/2015","INACTIVE","03/28/2015",
"1942","Brews & Blues 2015","Fundraising Events","","7015-08","51","0","03/28/2015","INACTIVE","03/28/2015",
"2059","Creative Movement, ages 2-4 (Spring 2015)","Weekly Classes","","1015-29","5","0","03/25/2015","INACTIVE","03/25/2015",
"2264","Community Dance March 22","Fundraising Events","","1515-01","0","0","03/22/2015","INACTIVE","03/22/2015",
"1886","HHOT Auditions March 2015 - NYC","Auditions","","4016-01","0","0","03/21/2015","INACTIVE","03/21/2015",
"2274","Eenie Meenie Music Together NEW 9:30am (Winter 2014/2015)","Weekly Classes","","1215-04b","3","0","03/21/2015","INACTIVE","03/21/2015",
"1959","Eenie Meenie Music Together 10:30am (Winter 2014/2015)","Weekly Classes","","1215-04","8","0","03/21/2015","INACTIVE","03/21/2015",
"2385","Cabaret: Songs from High School Musical - Saturday, March 21","Performances","","7015-15","3","0","03/21/2015","INACTIVE","03/21/2015",
"2390","Cabaret: Songs from High School Musical - Friday, March 20","Performances","","7015-15","6","0","03/20/2015","INACTIVE","03/20/2015",
"2304","Theater: Tartuffe by Molière - Sun Mar 15 at 2pm","Performances","","3015-05","38","0","03/15/2015","INACTIVE","03/15/2015",
"2329","Theater: Tartuffe by Molière - Sat Mar 14 at 8pm","Performances","","3015-05","29","0","03/14/2015","INACTIVE","03/14/2015",
"2324","Theater: Tartuffe by Molière - Sat Mar 14 at 2pm","Performances","","3015-05","30","0","03/14/2015","INACTIVE","03/14/2015",
"2380","Tap 2, ages 9-12 (Spring 2015) CANCELED","Weekly Classes","","1015-32b","1","0","03/14/2015","INACTIVE","03/14/2015",
"1891","HHOT Auditions March 2015 - Niskayuna","Auditions","","4016-01","0","0","03/14/2015","INACTIVE","03/14/2015",
"2364","Theater: Tartuffe by Molière - Fri Mar 13 at 8pm","Performances","","3015-05","12","0","03/13/2015","INACTIVE","03/13/2015",
